1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
50.7802761867639,51.426656173420106,52.146468990927296,52.8659583318729,53.5854300539643,54.2944661807973,54.9922544596698,55.705067734602004,56.434276359789706,57.104057934999396,57.7022626897569,58.157359401689796,58.554562268314506,58.9525364942586,59.3511033077256,59.7446353485643,60.1291138672902,60.509667320531904,60.8917273850057,61.183139288669395,61.391848910507605,61.6033123693989,61.6934193330696,61.6652386515616,61.6367536015157,61.6092306125598,61.5872476575534,61.563177944304506,61.534018233524996,61.50506978859921,61.47618735749829,61.4954533010999,61.5557607471992,61.602155691992394,61.6481810490578,61.7026922241905,61.763895445527105,61.8418454287671,61.924540546620506,61.9860468760089,62.02606502441979,62.0639344852314,62.0817769738868,62.0968137366794,62.1136451427738,62.14068324912479,62.184479094633396,62.2485537613647,62.3320760627627
24.9524690048063,25.0357489329102,25.1389088132483,25.3003402316825,25.584624557454198,25.719751062713105,25.8978563521459,26.0864334254892,26.4797394416747,27.091533305844198,27.7303664625878,28.3968558646337,29.0601823045185,29.6328291416541,30.221542948411997,30.8139547071255,31.4228595722607,32.0428793808492,32.6690469714476,33.3080135229705,33.9576141185588,34.6492527249478,35.349914682484396,36.0655247942244,36.8003639761696,37.550064926531896,38.3095734890069,39.0655605746512,39.8355494930591,40.6142900918816,41.420756257288396,42.4127351947751,43.4971586555345,44.582518802972295,45.6708389175943,46.7554261803421,47.809341687228404,48.844311082439205,49.885701739957,50.9174409629207,51.945337432181,52.8768815884615,53.77400949654329,54.6636501438447,55.5523754469137,56.438420957940906,57.3214591494905,58.1965638817572,59.0527886714373
65.6728960230108,66.04932917970049,66.4244070566462,66.7816547924084,67.1272578175289,67.4348072851324,67.7174037360664,68.0173675453473,68.32598954087979,68.62557867040789,68.909852354806,69.1562086847271,69.32050918941749,69.45625103576161,69.5679351911129,69.6701951011166,69.79637515499721,69.9746407170437,70.1480361325224,70.2769841411465,70.4200113216172,70.58417174417359,70.7292177406106,70.8498720996852,70.9807633770995,71.1125246735966,71.2436878074824,71.370216705697,71.4945649401902,71.6232498428122,71.7696504227865,71.9478040773064,72.1857789922295,72.4175014215949,72.6461874162751,72.87601201806741,73.10447717334209,73.3354652649623,73.5655064764825,73.7866239806025,74.0090595540191,74.2226044292291,74.42635896789271,74.623311244212,74.81731631860379,75.0226115695433,75.2333074494743,75.4464923946121,75.66564846575321
57.2666155624536,58.023907971895596,58.7747204875107,59.5023470430643,60.222951697356606,60.942962349999505,61.6598173308824,62.3760167329478,63.089764435465206,63.7969443500607,64.5031400180635,65.191368799755,65.8467448389302,66.48395168090299,67.1145071751703,67.7387947225439,68.3483026816137,68.94590562944761,69.5349966587722,70.1120064232893,70.6725041415995,71.1959456952056,71.69597317632741,72.18285932337491,72.6747352462325,73.1618961462176,73.6273610913974,74.1016111258768,74.57218922007509,75.0254218866338,75.47469650431151,75.833931260976,76.1630669350033,76.4835325637777,76.7902254714732,77.09099328701458,77.3884222612172,77.6821363142558,77.9698863351563,78.2506971478403,78.52676106663169,78.8036068756718,79.0751681437199,79.3403066340881,79.6000765092068,79.8540130312268,80.10157361999829,80.3440502150362,80.58329098636709
42.65394451843,43.402951001694,44.16261048268029,44.935865179957894,45.675915781730396,46.3895589412251,47.091156507597596,47.73884862444471,48.363868712613204,48.9830524975853,49.609534245942,50.234065477433504,50.85035858388479,51.4599836046789,52.058512321154296,52.640411137265,53.215222646104294,53.6974314432277,54.102595834693005,54.4727674245629,54.9404442331794,55.3185367553234,55.420902125160296,55.8470360722147,56.251756171393794,56.83165184929751,57.157440718530005,57.495118519896096,57.853947087212,58.2232717464666,58.595674295563605,58.97171047982471,59.342952395821705,59.7163394884012,60.0981861917883,60.524160194856904,60.9667334117206,61.39518154786239,61.8161742029379,62.238008821852894,62.656620837851,63.0020017003942,63.3402890474028,63.674322747088006,64.0000695782906,64.37090081061379,64.7195475050848,65.0525795492706,65.3719743231147
18.637718602026897,18.8805001374968,19.2079080537304,19.5441465967156,19.899222334399898,20.2829561256832,20.6732328523129,21.0709609674997,21.478125588934198,21.896504597922803,22.329414581655804,22.709667224254797,22.9655532465444,23.2242057660151,23.4851854101825,23.7467716681863,24.0101049779131,24.274714969261304,24.541378085661698,24.803034643218897,25.064820237908602,25.3138572626788,25.5353509267767,25.7579079317206,25.9829792325926,26.210375682172497,26.4424364165344,26.677628608075104,26.913584438944397,27.147057621919302,27.381302623815497,27.653538562286897,27.9916966690005,28.3321712833977,28.677328693916696,29.0258642605867,29.3778274891074,29.733638214130696,30.092978646812803,30.4539447876108,30.8173672497107,31.183891173909103,31.5607072640053,31.9444456764314,32.33684591787289,32.7375612918406,33.1463250923278,33.5641371405013,33.9923612456427
18.125076949331397,18.5290177110666,18.948370686966697,19.3710966387572,19.7934812565735,20.228019498617,20.677853525416,21.121151260015896,21.5698728686129,21.9646446836627,22.339423195676304,22.7671478166401,23.2008952176614,23.653165954053996,24.1380093460302,24.6605975840974,25.1990414196905,25.7350289124226,26.2720885370211,26.805680763959398,27.3640811686932,27.8423233272604,28.3112558574016,28.766763846216197,29.1658083951744,29.5432680015102,29.910347756414698,30.279680622744497,30.6368055126696,30.9935112098694,31.35364920515,31.7803275115631,32.2203617286156,32.665130475915106,33.1156876186795,33.5792558165387,34.0393910017681,34.4581023726162,34.965593138101504,35.478037720363396,35.998382693893106,36.523855617980296,37.0372293348024,37.5511126300957,38.0691040304669,38.591072736246296,39.1161646131931,39.6446620067182,40.176823372951496
73.602,73.613,73.623,73.633,73.643,73.653,73.663,73.673,73.682,73.692,73.738,73.89,74.042,74.194,74.344,74.494,74.64399999999999,74.793,74.942,75.089,75.3,75.70100000000001,76.097,76.488,76.875,77.257,77.63600000000001,78.008,78.377,78.742,79.057,79.234,79.40899999999999,79.583,79.757,79.928,80.09899999999999,80.26899999999999,80.438,80.60600000000001,80.77199999999999,80.944,81.119,81.29899999999999,81.483,81.671,81.862,82.05799999999999,82.256
